date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-09-11,12:58:11.807864,12:58:15.437927,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,12:58:20.176712,12:58:23.601992,0007DECB4A,L1,go,1,7,hit,"['12:58:22.181961', '12:58:22.422858', '12:58:22.583716', '12:58:22.744452', '12:58:22.905156']"
2025-09-11,12:58:25.703118,12:58:33.011204,0007DECB4A,L1,no-go,2,8,fa,"['12:58:26.748432', '12:58:26.909214', '12:58:27.070006', '12:58:27.230843', '12:58:27.391626']"
2025-09-11,12:58:38.136876,12:58:45.998877,0007DECB4A,L1,no-go,2,8,fa,"['12:58:39.586978', '12:58:39.827817', '12:58:40.068656', '12:58:40.229440', '12:58:40.390149']"
2025-09-11,13:05:09.326035,13:05:18.342863,0007DECB4A,L1,no-go,2,8,fa,"['13:05:11.092784', '13:05:11.253510', '13:05:11.414283', '13:05:11.575018', '13:05:11.735782']"
2025-09-11,13:05:32.529438,13:05:35.596041,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:15:03.927372,16:15:07.956351,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:15:13.344749,16:15:17.371083,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:15:30.528508,16:15:34.638882,0007DECB4A,L1,no-go,2,8,cr,"['16:15:33.575744', '16:15:33.816573', '16:15:33.977268']"
2025-09-11,16:21:43.804599,16:21:53.217168,0007DECB4A,L1,no-go,2,8,fa,"['16:21:45.729105', '16:21:45.889641', '16:21:46.050164', '16:21:46.370844', '16:21:46.531348']"
2025-09-11,16:22:11.288624,16:22:15.165973,0007DECB4A,L1,go,1,7,hit,"['16:22:13.857170', '16:22:14.017913', '16:22:14.178669', '16:22:14.339418', '16:22:14.500116']"
2025-09-11,16:22:43.693171,16:22:47.721725,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:23:05.063298,16:23:09.090176,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:23:18.142769,16:23:22.168902,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:23:43.812780,16:23:47.840280,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:23:49.730570,16:23:53.758067,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:23:54.923888,16:23:58.952391,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:24:03.337840,16:24:07.365229,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:24:09.390089,16:24:13.417144,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:24:14.632457,16:24:18.659599,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:24:20.732009,16:24:24.759503,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:24:26.024935,16:24:30.052639,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:24:33.469350,16:24:37.501173,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:24:52.716709,16:24:56.747447,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:25:01.924602,16:25:06.031420,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:25:08.294642,16:25:12.321564,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:25:15.203383,16:25:19.230382,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:25:20.538129,16:25:24.564861,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:25:28.873326,16:25:32.900956,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:25:58.612731,16:26:05.126743,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:26:09.976813,16:26:16.566288,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:26:23.008341,16:26:29.598453,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:26:38.188024,16:26:44.777959,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:26:55.624507,16:27:02.212874,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:27:04.503995,16:27:11.096996,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:27:22.756838,16:27:29.346211,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:27:31.822194,16:27:38.411272,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:27:41.754558,16:27:48.344006,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:27:49.558167,16:27:56.146499,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:27:57.647148,16:28:04.236303,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:28:05.802441,16:28:12.391399,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:28:14.231930,16:28:20.821423,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:28:29.378020,16:28:35.967665,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:29:54.660543,16:29:58.282383,0007DECB4A,L1,go,1,7,hit,"['16:29:56.664795', '16:29:56.825343', '16:29:57.065952', '16:29:57.386681', '16:29:57.627315']"
2025-09-11,16:30:00.075882,16:30:06.665008,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:30:09.629520,16:30:16.219544,0007DECB4A,L1,go,1,7,miss,[]
2025-09-11,16:30:17.842912,16:30:24.432334,0007DECB4A,L1,no-go,2,8,cr,[]
2025-09-11,16:30:32.345046,16:30:38.934262,0007DECB4A,L1,go,1,7,miss,[]
