date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-08-03,20:16:01.270307,20:16:02.838609,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:16:01.288456', '20:16:01.452524', '20:16:01.615688', '20:16:01.939385', '20:16:02.183867']"
2025-08-03,20:16:06.744756,20:16:14.632869,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:16:07.407780', '20:16:07.572246', '20:16:07.735648', '20:16:07.899476', '20:16:08.062768']"
2025-08-03,20:16:16.157192,20:16:19.739239,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-03,20:16:31.449532,20:16:33.088791,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:16:31.462048', '20:16:31.785803', '20:16:31.948948', '20:16:32.192182', '20:16:32.438189']"
2025-08-03,20:16:37.107919,20:16:38.629981,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:16:37.126049', '20:16:37.289821', '20:16:37.452911', '20:16:37.696130', '20:16:37.939488']"
2025-08-03,20:16:45.777751,20:16:49.513488,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,['20:16:48.843301']
2025-08-03,20:16:53.643257,20:17:02.119786,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:16:53.658202', '20:16:53.821439', '20:16:55.107909', '20:16:55.271945', '20:16:55.516496']"
2025-08-03,20:17:03.736547,20:17:11.979783,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:17:04.715359', '20:17:04.879932', '20:17:05.042859', '20:17:05.206087', '20:17:05.369105']"
2025-08-03,20:18:29.951894,20:18:31.504953,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:18:29.965802', '20:18:30.129779', '20:18:30.454275', '20:18:30.697687', '20:18:30.861840']"
2025-08-03,20:18:34.603510,20:18:36.135965,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:18:34.620716', '20:18:34.791085', '20:18:34.959601', '20:18:35.123590', '20:18:35.368772']"
2025-08-03,20:18:40.573477,20:18:42.473432,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:18:40.596736', '20:18:41.081242', '20:18:41.249165', '20:18:41.492313', '20:18:41.816166']"
2025-08-03,20:18:49.449734,20:18:53.027040,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,['20:18:50.425996']
2025-08-03,20:18:55.449726,20:18:59.043778,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:18:55.470305', '20:18:55.636189', '20:18:55.801495', '20:18:55.965534']"
2025-08-03,20:19:02.912175,20:19:11.619726,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:19:02.927551', '20:19:03.091317', '20:19:03.254556', '20:19:03.417397', '20:19:05.023134']"
2025-08-03,20:20:37.418336,20:20:45.009842,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:20:37.434999', '20:20:37.598645', '20:20:37.841628', '20:20:38.085361', '20:20:38.409506']"
2025-08-03,20:25:12.006067,20:25:13.801474,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:25:12.110435', '20:25:12.273351', '20:25:12.596390', '20:25:12.840633', '20:25:13.164834']"
2025-08-03,20:25:17.395144,20:25:19.181868,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:25:17.409482', '20:25:17.573175', '20:25:17.896344', '20:25:18.219601', '20:25:18.544086']"
2025-08-03,20:25:20.752270,20:25:22.265904,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:25:20.844380', '20:25:21.087337', '20:25:21.251287', '20:25:21.414535', '20:25:21.578304']"
2025-08-03,20:25:24.007776,20:25:31.616146,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:25:24.021872', '20:25:24.186742', '20:25:24.430045', '20:25:24.753554', '20:25:25.003257']"
2025-08-03,20:28:04.535893,20:28:06.060594,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:28:04.553171', '20:28:04.716299', '20:28:04.879806', '20:28:05.123128', '20:28:05.286141']"
2025-08-03,20:28:10.373935,20:28:18.528137,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:28:10.400692', '20:28:10.563708', '20:28:10.886886', '20:28:11.211235', '20:28:11.936260']"
