date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-07-22,16:59:26.804946,16:59:28.361573,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:27.245670', '16:59:27.490583']"
2025-07-22,16:59:31.917843,16:59:37.598273,000799EB9B,habituation,go,1,7KHZ.npz,miss,['16:59:32.673350']
2025-07-22,16:59:38.824630,16:59:40.347738,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:39.484797', '16:59:39.651814']"
2025-07-22,16:59:42.906396,16:59:44.422105,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:43.435445', '16:59:43.599101']"
2025-07-22,16:59:45.634905,16:59:47.412287,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:46.616484', '16:59:46.781286']"
2025-07-22,16:59:48.669939,16:59:50.203311,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:49.185281', '16:59:49.429473']"
2025-07-22,16:59:51.415541,16:59:52.943899,000799EB9B,habituation,go,1,7KHZ.npz,hit,"['16:59:52.012032', '16:59:52.176136']"
2025-07-22,17:00:18.117862,17:00:19.659965,000799EB9B,L1,go,2,7KHZ.npz,hit,"['17:00:18.786283', '17:00:19.030009']"
2025-07-22,17:00:22.348152,17:00:23.873560,000799EB9B,L1,go,2,7KHZ.npz,hit,"['17:00:22.935309', '17:00:23.098327']"
2025-07-22,17:00:25.131773,17:00:32.703290,000799EB9B,L1,no-go,3,14KHZ.npz,fa,"['17:00:25.870478', '17:00:26.115565']"
2025-07-22,17:00:35.129107,17:00:36.672210,000799EB9B,L1,go,2,7KHZ.npz,hit,"['17:00:35.714112', '17:00:35.957563']"
2025-07-22,17:00:38.933269,17:00:40.490804,000799EB9B,L1,go,2,7KHZ.npz,hit,"['17:00:39.604899', '17:00:39.768346']"
2025-07-22,17:00:42.138831,17:00:47.721775,000799EB9B,L1,go,2,7KHZ.npz,miss,[]
2025-07-22,17:00:49.920176,17:00:51.443036,000799EB9B,L1,go,2,7KHZ.npz,hit,"['17:00:50.577542', '17:00:50.822414']"
2025-07-22,17:00:53.669957,17:01:01.334676,000799EB9B,L1,no-go,3,14KHZ.npz,fa,"['17:00:54.497084', '17:00:54.756166']"
